"year","county","substance","log_rr_median","prob_rr_gt1"
2011,"Henry","cocaine",-1.3058817474845,0.0159333333333333
2011,"Highland","cocaine",-1.03158944404892,0.0338666666666667
2011,"Hocking","cocaine",-0.737052500583695,0.106066666666667
2011,"Holmes","cocaine",-1.33316217890347,0.0149333333333333
2011,"Huron","cocaine",-1.30859832341305,0.0128666666666667
2011,"Jackson","cocaine",-0.874534413853602,0.0657333333333333
2011,"Jefferson","cocaine",-1.46692358898478,0.0046
2011,"Knox","cocaine",-0.88280476759577,0.0572
2011,"Lake","cocaine",-0.235868876360435,0.301866666666667
2011,"Lawrence","cocaine",-0.685252175534536,0.110066666666667
2011,"Licking","cocaine",-1.00968045762909,0.0278666666666667
2011,"Logan","cocaine",-1.02677134244987,0.0368666666666667
2011,"Lorain","cocaine",-0.937627863401312,0.0206
2011,"Lucas","cocaine",-0.452192438991347,0.145933333333333
2011,"Madison","cocaine",-0.933923122945906,0.0473333333333333
2011,"Mahoning","cocaine",-0.414927091711675,0.156133333333333
2011,"Marion","cocaine",-0.288893631389803,0.289266666666667
2011,"Medina","cocaine",-1.03402202172692,0.0238
2011,"Meigs","cocaine",-1.08242066214385,0.0360666666666667
2011,"Mercer","cocaine",-1.26851274134882,0.0160666666666667
2011,"Miami","cocaine",-1.1513443719884,0.0191333333333333
2011,"Monroe","cocaine",-1.05058981147973,0.0464
2011,"Montgomery","cocaine",-0.0883476309972188,0.398533333333333
2011,"Morgan","cocaine",-1.2170189781903,0.0294
2011,"Morrow","cocaine",-0.942334977915323,0.0529333333333333
2011,"Muskingum","cocaine",-1.2479589996618,0.0134666666666667
2011,"Noble","cocaine",-1.1693274261272,0.0329333333333333
2011,"Ottawa","cocaine",-1.29020597845697,0.0170666666666667
2011,"Paulding","cocaine",-1.31450697098412,0.0188666666666667
2011,"Perry","cocaine",-0.968867612062374,0.0532666666666667
2011,"Pickaway","cocaine",-0.429474641131609,0.211866666666667
2011,"Pike","cocaine",-1.11221940630358,0.0286666666666667
2011,"Portage","cocaine",-1.1935535212831,0.0118
2011,"Preble","cocaine",-0.929696400325484,0.0528
2011,"Putnam","cocaine",-1.21273830498157,0.0225333333333333
2011,"Richland","cocaine",-0.869698027685055,0.047
2011,"Ross","cocaine",-0.964202526993863,0.0313333333333333
2011,"Sandusky","cocaine",-1.19459773734838,0.0232
2011,"Scioto","cocaine",-0.949826050963713,0.0438
2011,"Seneca","cocaine",-1.28449037198271,0.0168666666666667
2011,"Shelby","cocaine",-1.08670002733583,0.0317333333333333
2011,"Stark","cocaine",-0.512413077283807,0.117333333333333
2011,"Summit","cocaine",-1.03020463307443,0.00746666666666667
2011,"Trumbull","cocaine",-0.609910192596117,0.1052
2011,"Tuscarawas","cocaine",-0.800077312805046,0.07
2011,"Union","cocaine",-1.14012474022701,0.0245333333333333
2011,"Van Wert","cocaine",-1.01605727026859,0.0444666666666667
2011,"Vinton","cocaine",-1.01954747827731,0.046
2011,"Warren","cocaine",-0.891437454587232,0.0337333333333333
2011,"Washington","cocaine",-1.29876558293865,0.0138666666666667
2011,"Wayne","cocaine",-0.911433213357128,0.0460666666666667
2011,"Williams","cocaine",-1.31538375177341,0.0165333333333333
2011,"Wood","cocaine",-1.37444266940581,0.0078
2011,"Wyandot","cocaine",-1.25876258285726,0.0223333333333333
2012,"Adams","cocaine",-1.21672754397254,0.0257333333333333
2012,"Allen","cocaine",-0.598358957377069,0.138666666666667
2012,"Ashland","cocaine",-1.20452801645718,0.0206
2012,"Ashtabula","cocaine",-0.944046524471825,0.0461333333333333
2012,"Athens","cocaine",-1.09647610489242,0.0355333333333333
2012,"Auglaize","cocaine",-1.25746372130068,0.0186
2012,"Belmont","cocaine",-1.41352296918893,0.00906666666666667
2012,"Brown","cocaine",-0.810141688636677,0.0846
2012,"Butler","cocaine",-0.31992262689363,0.208466666666667
2012,"Carroll","cocaine",-0.819369357903577,0.0885333333333333
2012,"Champaign","cocaine",-1.16080196376228,0.0214
2012,"Clark","cocaine",-0.734219744702727,0.0573333333333333
2012,"Clermont","cocaine",-0.636360319640718,0.100466666666667
2012,"Clinton","cocaine",-1.11180511161751,0.0304666666666667
2012,"Columbiana","cocaine",-0.687368129718015,0.0986666666666667
2012,"Coshocton","cocaine",-1.22735760775251,0.0236666666666667
2012,"Crawford","cocaine",-1.11790247134976,0.0315333333333333
2012,"Cuyahoga","cocaine",-0.718596995226386,0.000333333333333333
2012,"Darke","cocaine",-0.442202474205779,0.216066666666667
2012,"Defiance","cocaine",-1.00085367301781,0.0502
2012,"Delaware","cocaine",-1.4845808865969,0.004
2012,"Erie","cocaine",-1.24166112440892,0.0190666666666667
2012,"Fairfield","cocaine",-1.23771017248138,0.0139333333333333
2012,"Fayette","cocaine",-0.783796012520971,0.0904
2012,"Franklin","cocaine",-0.249031368252393,0.153133333333333
2012,"Fulton","cocaine",-1.0669751415517,0.0396666666666667
2012,"Gallia","cocaine",-1.21796485120581,0.0264
2012,"Geauga","cocaine",-0.742095253205113,0.0894666666666667
2012,"Greene","cocaine",-1.51256791000591,0.0022
2012,"Guernsey","cocaine",-0.891168234815834,0.0686
2012,"Hamilton","cocaine",-0.250139404937166,0.184466666666667
2012,"Hancock","cocaine",-1.21277324717264,0.0196666666666667
2012,"Hardin","cocaine",-1.23202025681751,0.0231333333333333
2012,"Harrison","cocaine",-1.087154882429,0.0432
2012,"Henry","cocaine",-1.25519654234821,0.0220666666666667
2012,"Highland","cocaine",-1.27972908474214,0.0163333333333333
2012,"Hocking","cocaine",-1.03206795060609,0.0486666666666667
2012,"Holmes","cocaine",-1.49067100484693,0.0092
2012,"Huron","cocaine",-1.28074495342997,0.0158666666666667
2012,"Jackson","cocaine",-1.03743463389988,0.0442666666666667
2012,"Jefferson","cocaine",-1.52366035457903,0.00393333333333333
2012,"Knox","cocaine",-0.848495994421729,0.0685333333333333
2012,"Lake","cocaine",-0.464404109747493,0.169066666666667
2012,"Lawrence","cocaine",-0.77562064100545,0.0886
2012,"Licking","cocaine",-1.15977411993331,0.0179333333333333
2012,"Logan","cocaine",-1.03886591819124,0.0414
2012,"Lorain","cocaine",-0.787136400778166,0.0358666666666667
2012,"Lucas","cocaine",-0.183344310065742,0.3096
2012,"Madison","cocaine",-1.09208063830912,0.0288
2012,"Mahoning","cocaine",-0.303000836903998,0.224333333333333
2012,"Marion","cocaine",0.00443227583359374,0.503666666666667
2012,"Medina","cocaine",-1.15858025265737,0.0165333333333333
2012,"Meigs","cocaine",-1.1670042826635,0.0329333333333333
2012,"Mercer","cocaine",-1.328142298403,0.0170666666666667
2012,"Miami","cocaine",-1.17565858157779,0.0162666666666667
2012,"Monroe","cocaine",-1.07128422005121,0.0548666666666667
2012,"Montgomery","cocaine",-0.377186815213005,0.148666666666667
2012,"Morgan","cocaine",-1.36496312913525,0.0209333333333333
2012,"Morrow","cocaine",-1.12206802736331,0.0334
2012,"Muskingum","cocaine",-1.36803061744806,0.0124666666666667
2012,"Noble","cocaine",-1.24885493201276,0.0284
2012,"Ottawa","cocaine",-1.20136193219878,0.0274
2012,"Paulding","cocaine",-1.33019828472905,0.0218
2012,"Perry","cocaine",-1.24654572506079,0.0262
2012,"Pickaway","cocaine",-0.539245754904508,0.165
2012,"Pike","cocaine",-1.08848525263221,0.0362
2012,"Portage","cocaine",-1.21456811739815,0.0094
2012,"Preble","cocaine",-1.02386004283673,0.0415333333333333
2012,"Putnam","cocaine",-1.11923053660202,0.0331333333333333
2012,"Richland","cocaine",-0.804777194537924,0.0551333333333333
2012,"Ross","cocaine",-0.730325152602789,0.0764
2012,"Sandusky","cocaine",-1.02367225528415,0.0409333333333333
2012,"Scioto","cocaine",-1.23717980494317,0.0170666666666667
2012,"Seneca","cocaine",-1.25289588119882,0.0204
2012,"Shelby","cocaine",-1.26456594959544,0.0209333333333333
2012,"Stark","cocaine",-0.536813940501904,0.107333333333333
2012,"Summit","cocaine",-1.10956759411526,0.00346666666666667
2012,"Trumbull","cocaine",-0.823830042226722,0.0473333333333333
2012,"Tuscarawas","cocaine",-1.01070563784024,0.0399333333333333
2012,"Union","cocaine",-1.3363250401199,0.0132666666666667
2012,"Van Wert","cocaine",-1.0948459007407,0.0392666666666667
2012,"Vinton","cocaine",-1.10982240950609,0.0421333333333333
2012,"Warren","cocaine",-0.918631668627267,0.0326666666666667
2012,"Washington","cocaine",-1.40249364007127,0.0116
2012,"Wayne","cocaine",-0.947599055515154,0.0412
2012,"Williams","cocaine",-1.22528430589332,0.0256
2012,"Wood","cocaine",-1.21493484899284,0.0154
2012,"Wyandot","cocaine",-1.29122162748954,0.022
2013,"Adams","cocaine",-1.17063730418129,0.0330666666666667
2013,"Allen","cocaine",-0.703383856287839,0.0937333333333333
2013,"Ashland","cocaine",-1.21674986699832,0.0191333333333333
2013,"Ashtabula","cocaine",-0.941327911076824,0.0462
2013,"Athens","cocaine",-1.26794879419645,0.0215333333333333
2013,"Auglaize","cocaine",-1.35041191656858,0.0146
2013,"Belmont","cocaine",-1.34808223058363,0.0109333333333333
2013,"Brown","cocaine",-0.533806316157662,0.178733333333333
2013,"Butler","cocaine",-0.0915475988037258,0.397733333333333
2013,"Carroll","cocaine",-0.997998105933213,0.0510666666666667
2013,"Champaign","cocaine",-1.07155568506292,0.03
2013,"Clark","cocaine",-0.713265525905241,0.0605333333333333
2013,"Clermont","cocaine",-0.514346991469296,0.154133333333333
2013,"Clinton","cocaine",-1.159943188166,0.0244
2013,"Columbiana","cocaine",-0.49413742073077,0.168666666666667
2013,"Coshocton","cocaine",-1.16431759975468,0.0306
2013,"Crawford","cocaine",-0.998361306211045,0.0467333333333333
2013,"Cuyahoga","cocaine",-0.744164225715744,0.000133333333333333
2013,"Darke","cocaine",-0.45405128756463,0.206466666666667
2013,"Defiance","cocaine",-1.09570485771347,0.0373333333333333
2013,"Delaware","cocaine",-1.5950198638365,0.00246666666666667
2013,"Erie","cocaine",-1.13079196122292,0.025
2013,"Fairfield","cocaine",-1.29306802832461,0.0118
2013,"Fayette","cocaine",-0.636253305910005,0.136066666666667
2013,"Franklin","cocaine",-0.550465092283583,0.00793333333333333
2013,"Fulton","cocaine",-1.19802464535685,0.0254666666666667
2013,"Gallia","cocaine",-1.15134174538757,0.0361333333333333
2013,"Geauga","cocaine",-0.975898859520791,0.0396666666666667
2013,"Greene","cocaine",-1.3933591249834,0.0038
2013,"Guernsey","cocaine",-0.725025044459684,0.1168
2013,"Hamilton","cocaine",-0.381129186324272,0.0632666666666667
2013,"Hancock","cocaine",-1.1861751108999,0.0201333333333333
2013,"Hardin","cocaine",-1.2747498077181,0.0212666666666667
2013,"Harrison","cocaine",-1.03165388423446,0.0553333333333333
2013,"Henry","cocaine",-1.31240573403945,0.0202666666666667
2013,"Highland","cocaine",-1.37028927682671,0.0132
2013,"Hocking","cocaine",-1.17151991002595,0.0324666666666667
2013,"Holmes","cocaine",-1.5876250158649,0.00753333333333333
2013,"Huron","cocaine",-1.20833280985609,0.0219333333333333
2013,"Jackson","cocaine",-0.992115518086279,0.0526666666666667
2013,"Jefferson","cocaine",-1.33563656742267,0.00846666666666667
2013,"Knox","cocaine",-0.568932903089293,0.159533333333333
2013,"Lake","cocaine",-0.647460690589521,0.0961333333333333
2013,"Lawrence","cocaine",-0.736476962229364,0.0990666666666667
2013,"Licking","cocaine",-0.973886760129669,0.0372
2013,"Logan","cocaine",-0.922936457770356,0.0605333333333333
2013,"Lorain","cocaine",-0.665919887919916,0.051
2013,"Lucas","cocaine",-0.247618764385557,0.231933333333333
2013,"Madison","cocaine",-0.98195778192771,0.0442
2013,"Mahoning","cocaine",-0.354183719905717,0.176666666666667
2013,"Marion","cocaine",-0.13561037311036,0.397933333333333
2013,"Medina","cocaine",-1.28250726131291,0.00693333333333333
2013,"Meigs","cocaine",-1.12322344840402,0.0403333333333333
2013,"Mercer","cocaine",-1.37778502077212,0.0152
2013,"Miami","cocaine",-1.17859250392568,0.0169333333333333
2013,"Monroe","cocaine",-1.23748344935923,0.0349333333333333
2013,"Montgomery","cocaine",-0.319971874496527,0.1786
2013,"Morgan","cocaine",-1.45253573366331,0.0175333333333333
2013,"Morrow","cocaine",-1.21755285494249,0.0240666666666667
2013,"Muskingum","cocaine",-1.31395475941716,0.0148
2013,"Noble","cocaine",-1.27752655974685,0.029
2013,"Ottawa","cocaine",-1.13633454024721,0.0343333333333333
2013,"Paulding","cocaine",-1.4240095505651,0.0185333333333333
2013,"Perry","cocaine",-1.41241268123783,0.0152
2013,"Pickaway","cocaine",-0.471863391134169,0.197533333333333
2013,"Pike","cocaine",-1.14356180008958,0.0342666666666667
2013,"Portage","cocaine",-1.08103523144828,0.0173333333333333
2013,"Preble","cocaine",-0.964346880053264,0.0516
2013,"Putnam","cocaine",-1.06178416824059,0.0462666666666667
2013,"Richland","cocaine",-0.536541685537467,0.130533333333333
2013,"Ross","cocaine",-0.123053814920826,0.398866666666667
2013,"Sandusky","cocaine",-1.0402198105629,0.0397333333333333
2013,"Scioto","cocaine",-1.26718059151674,0.0157333333333333
2013,"Seneca","cocaine",-1.42585086017395,0.0125333333333333
2013,"Shelby","cocaine",-1.37722906994757,0.012
2013,"Stark","cocaine",-0.292603038692041,0.235266666666667
2013,"Summit","cocaine",-0.846064955999793,0.0136666666666667
2013,"Trumbull","cocaine",-0.703584012367967,0.0582666666666667
2013,"Tuscarawas","cocaine",-0.891417414966495,0.0588666666666667
2013,"Union","cocaine",-1.47205030571861,0.00886666666666667
2013,"Van Wert","cocaine",-1.19479126127662,0.0314
2013,"Vinton","cocaine",-1.08970973388889,0.0486666666666667
2013,"Warren","cocaine",-0.882228635356486,0.0398666666666667
2013,"Washington","cocaine",-1.36303876569665,0.017
2013,"Wayne","cocaine",-0.857019663689312,0.0556
2013,"Williams","cocaine",-1.20246465155258,0.0265333333333333
2013,"Wood","cocaine",-0.940954666364446,0.0417333333333333
2013,"Wyandot","cocaine",-1.36830247857372,0.0185333333333333
2014,"Adams","cocaine",-1.37656674493973,0.0185333333333333
2014,"Allen","cocaine",-0.893971786779109,0.0453333333333333
2014,"Ashland","cocaine",-1.11261497247218,0.0303333333333333
2014,"Ashtabula","cocaine",-0.791809312674015,0.0748
2014,"Athens","cocaine",-1.41158005279825,0.0144666666666667
2014,"Auglaize","cocaine",-1.29590634016654,0.0182666666666667
2014,"Belmont","cocaine",-1.47516472935284,0.0076
2014,"Brown","cocaine",-0.655700393269243,0.129666666666667
2014,"Butler","cocaine",-0.0704504823049814,0.419066666666667
2014,"Carroll","cocaine",-1.13787252505087,0.0347333333333333
2014,"Champaign","cocaine",-0.98899721356575,0.0402
2014,"Clark","cocaine",-0.588712842483641,0.0846
2014,"Clermont","cocaine",-0.0781130118568695,0.4322
2014,"Clinton","cocaine",-1.18172488388424,0.0227333333333333
2014,"Columbiana","cocaine",-0.640306345656058,0.106266666666667
2014,"Coshocton","cocaine",-1.08619693269624,0.0434
2014,"Crawford","cocaine",-0.679986326524545,0.1202
2014,"Cuyahoga","cocaine",-0.419418313161033,0.0216
2014,"Darke","cocaine",-0.372902175130681,0.2446
2014,"Defiance","cocaine",-1.09833361368568,0.0385333333333333
2014,"Delaware","cocaine",-1.30667972642824,0.00613333333333333
2014,"Erie","cocaine",-0.794855020606291,0.0788
2014,"Fairfield","cocaine",-1.4062033339772,0.009
2014,"Fayette","cocaine",-0.265959311273982,0.320266666666667
2014,"Franklin","cocaine",-0.413130584498553,0.0329333333333333
2014,"Fulton","cocaine",-1.10795701623613,0.0338666666666667
2014,"Gallia","cocaine",-1.29249704651771,0.0186666666666667
2014,"Geauga","cocaine",-1.03914347817317,0.0341333333333333
2014,"Greene","cocaine",-0.962877329923158,0.0267333333333333
2014,"Guernsey","cocaine",-0.866141165599086,0.0758
2014,"Hamilton","cocaine",-0.184504730820626,0.209066666666667
2014,"Hancock","cocaine",-0.92836997159155,0.0523333333333333
2014,"Hardin","cocaine",-1.19947516093443,0.0294666666666667
2014,"Harrison","cocaine",-0.979865202755438,0.0632
2014,"Henry","cocaine",-1.21887828310257,0.0267333333333333
2014,"Highland","cocaine",-1.42860201207049,0.0114
2014,"Hocking","cocaine",-1.28739865385925,0.0208666666666667
2014,"Holmes","cocaine",-1.69474177832056,0.00453333333333333
2014,"Huron","cocaine",-0.930933114364873,0.0559333333333333
2014,"Jackson","cocaine",-1.13815798235836,0.0337333333333333
2014,"Jefferson","cocaine",-1.27108960896223,0.0096
2014,"Knox","cocaine",-0.865151557643428,0.0672666666666667
2014,"Lake","cocaine",-0.701469057298431,0.0785333333333333
2014,"Lawrence","cocaine",-0.927406603288686,0.0584666666666667
2014,"Licking","cocaine",-1.07822705731502,0.0281333333333333
2014,"Logan","cocaine",-0.784751013178003,0.0843333333333333
2014,"Lorain","cocaine",-0.603115263516696,0.0607333333333333
2014,"Lucas","cocaine",-0.297092116496198,0.1638
2014,"Madison","cocaine",-0.674719677950719,0.112666666666667
2014,"Mahoning","cocaine",-0.575937406230844,0.0664
2014,"Marion","cocaine",0.1890325597232,0.6486
2014,"Medina","cocaine",-1.11688722746354,0.0157333333333333
2014,"Meigs","cocaine",-1.07805658021378,0.0452
2014,"Mercer","cocaine",-1.29552141972141,0.0200666666666667
2014,"Miami","cocaine",-1.00193457931489,0.0307333333333333
2014,"Monroe","cocaine",-1.42727126931754,0.0222666666666667
2014,"Montgomery","cocaine",0.0205253179211685,0.526533333333333
2014,"Morgan","cocaine",-1.5882930174326,0.0133333333333333
2014,"Morrow","cocaine",-1.20622243873001,0.0227333333333333
2014,"Muskingum","cocaine",-1.43324686006494,0.0102666666666667
2014,"Noble","cocaine",-1.34929750510889,0.0253333333333333
2014,"Ottawa","cocaine",-0.860376494072757,0.0758
2014,"Paulding","cocaine",-1.43175679264876,0.017
2014,"Perry","cocaine",-1.57070367879895,0.00913333333333333
2014,"Pickaway","cocaine",-0.711539741580943,0.109333333333333
2014,"Pike","cocaine",-1.17891404095431,0.0281333333333333
2014,"Portage","cocaine",-0.640302982950976,0.0942666666666667
2014,"Preble","cocaine",-0.884703853551184,0.0656666666666667
2014,"Putnam","cocaine",-0.792754849392235,0.0978666666666667
2014,"Richland","cocaine",-0.461075175432051,0.151133333333333
2014,"Ross","cocaine",0.0315630817985837,0.525266666666667
2014,"Sandusky","cocaine",-0.766624750880799,0.0866
2014,"Scioto","cocaine",-1.45801491022202,0.00733333333333333
2014,"Seneca","cocaine",-1.45242075876939,0.00926666666666667
2014,"Shelby","cocaine",-1.34196329845822,0.0144
2014,"Stark","cocaine",-0.376158092328957,0.172666666666667
2014,"Summit","cocaine",-0.979293297354692,0.003
2014,"Trumbull","cocaine",-0.357918273799494,0.191466666666667
2014,"Tuscarawas","cocaine",-0.908599953053285,0.0578666666666667
2014,"Union","cocaine",-1.50228463906735,0.00746666666666667
2014,"Van Wert","cocaine",-1.12452134845499,0.0366666666666667
2014,"Vinton","cocaine",-1.09655880247504,0.0496666666666667
2014,"Warren","cocaine",-0.92644032611281,0.0335333333333333
2014,"Washington","cocaine",-1.3036162272485,0.0208666666666667
2014,"Wayne","cocaine",-0.761663030410427,0.078
2014,"Williams","cocaine",-1.01300171505001,0.0515333333333333
2014,"Wood","cocaine",-0.612804666723449,0.119933333333333
2014,"Wyandot","cocaine",-1.35445702645003,0.0198
2015,"Adams","cocaine",-1.48121796033832,0.011
2015,"Allen","cocaine",-0.718822458079638,0.0718
2015,"Ashland","cocaine",-1.0414468385641,0.0386
2015,"Ashtabula","cocaine",-0.850000104763661,0.0614666666666667
2015,"Athens","cocaine",-1.41948887485633,0.0146666666666667
2015,"Auglaize","cocaine",-1.11679806133252,0.0303333333333333
2015,"Belmont","cocaine",-1.43984435489989,0.0058
2015,"Brown","cocaine",-0.655198089413247,0.137466666666667
2015,"Butler","cocaine",-0.145693422523323,0.319733333333333
2015,"Carroll","cocaine",-1.12026312064608,0.0353333333333333
2015,"Champaign","cocaine",-0.85465690520076,0.0604666666666667
2015,"Clark","cocaine",-0.137092185791166,0.357133333333333
2015,"Clermont","cocaine",-0.0569167538300062,0.454066666666667
2015,"Clinton","cocaine",-1.31374475335582,0.0166666666666667
2015,"Columbiana","cocaine",-0.579720329951369,0.1256
2015,"Coshocton","cocaine",-1.07448506518303,0.0393333333333333
2015,"Crawford","cocaine",-0.525139435759455,0.1796
2015,"Cuyahoga","cocaine",-0.46734593867437,0.0107333333333333
2015,"Darke","cocaine",-0.301488225946007,0.2874
2015,"Defiance","cocaine",-1.26939578415953,0.0202666666666667
2015,"Delaware","cocaine",-1.11781384251047,0.0158666666666667
2015,"Erie","cocaine",-0.345765013208044,0.2562
2015,"Fairfield","cocaine",-1.54595594882585,0.00446666666666667
2015,"Fayette","cocaine",-0.645225113503917,0.131533333333333
2015,"Franklin","cocaine",-0.228994942077494,0.119066666666667
2015,"Fulton","cocaine",-0.921271384607466,0.0636
2015,"Gallia","cocaine",-1.32278199013765,0.0188
2015,"Geauga","cocaine",-1.16442454104178,0.0207333333333333
2015,"Greene","cocaine",-1.01857972329799,0.0154
2015,"Guernsey","cocaine",-1.03371133109166,0.0451333333333333
2015,"Hamilton","cocaine",-0.0603200000349955,0.378133333333333
2015,"Hancock","cocaine",-0.558871824699537,0.150066666666667
2015,"Hardin","cocaine",-1.03192637269284,0.0456666666666667
2015,"Harrison","cocaine",-1.06983494895662,0.05
2015,"Henry","cocaine",-1.11679786761721,0.0363333333333333
2015,"Highland","cocaine",-1.39784037514762,0.0132
2015,"Hocking","cocaine",-1.32168545703825,0.0212
2015,"Holmes","cocaine",-1.8120120170218,0.0028
2015,"Huron","cocaine",-1.07031252170813,0.0322
2015,"Jackson","cocaine",-1.33237148060129,0.0156666666666667
2015,"Jefferson","cocaine",-1.13292838799279,0.0158
2015,"Knox","cocaine",-0.865699608242765,0.0698666666666667
2015,"Lake","cocaine",-0.369170764883826,0.2148
2015,"Lawrence","cocaine",-0.765325762726776,0.0980666666666667
2015,"Licking","cocaine",-1.45223275914874,0.00726666666666667
2015,"Logan","cocaine",-0.569508186720862,0.149533333333333
2015,"Lorain","cocaine",-0.454185669833418,0.108
2015,"Lucas","cocaine",-0.505627745050153,0.0503333333333333
2015,"Madison","cocaine",-0.543561456484028,0.1572
2015,"Mahoning","cocaine",-0.588751604912546,0.0522666666666667
2015,"Marion","cocaine",-0.0860481190426547,0.428066666666667
2015,"Medina","cocaine",-1.15388975710716,0.0137333333333333
2015,"Meigs","cocaine",-0.880044492358045,0.0803333333333333
2015,"Mercer","cocaine",-1.34372055969785,0.0173333333333333
2015,"Miami","cocaine",-1.17723649674991,0.0133333333333333
2015,"Monroe","cocaine",-1.53581345343248,0.0149333333333333
2015,"Montgomery","cocaine",0.0702320624637411,0.609866666666667
2015,"Morgan","cocaine",-1.66245788871156,0.00986666666666667
2015,"Morrow","cocaine",-1.09585474526766,0.0324
2015,"Muskingum","cocaine",-1.40351988519566,0.0108
2015,"Noble","cocaine",-1.34490844392281,0.0246666666666667
2015,"Ottawa","cocaine",-0.635731524642402,0.138733333333333
2015,"Paulding","cocaine",-1.42983029043341,0.0168
2015,"Perry","cocaine",-1.67383118191064,0.00766666666666667
2015,"Pickaway","cocaine",-0.811375271155497,0.0856666666666667
2015,"Pike","cocaine",-1.09705643786279,0.0410666666666667
2015,"Portage","cocaine",-0.413117467521497,0.185866666666667
2015,"Preble","cocaine",-0.698989786731305,0.111933333333333
2015,"Putnam","cocaine",-0.816112238222097,0.0850666666666667
2015,"Richland","cocaine",-0.357379776295027,0.1932
2015,"Ross","cocaine",0.124256816741438,0.605666666666667
2015,"Sandusky","cocaine",-0.392609260181566,0.234466666666667
2015,"Scioto","cocaine",-1.41868556500051,0.00853333333333333
2015,"Seneca","cocaine",-1.42289063846914,0.00826666666666667
2015,"Shelby","cocaine",-1.16884804951769,0.0232666666666667
2015,"Stark","cocaine",-0.730977084683469,0.0344
2015,"Summit","cocaine",-0.991415984513841,0.00166666666666667
2015,"Trumbull","cocaine",-0.164787363374115,0.326266666666667
2015,"Tuscarawas","cocaine",-0.957905855050128,0.0482666666666667
2015,"Union","cocaine",-1.42939882500257,0.009
2015,"Van Wert","cocaine",-0.973179570266464,0.0552666666666667
2015,"Vinton","cocaine",-1.24154348799513,0.0320666666666667
2015,"Warren","cocaine",-0.677220208799654,0.0789333333333333
2015,"Washington","cocaine",-1.05389907824774,0.0471333333333333
2015,"Wayne","cocaine",-0.772352620551924,0.0780666666666667
2015,"Williams","cocaine",-0.96003918243193,0.0600666666666667
2015,"Wood","cocaine",-0.677087988151285,0.0918666666666667
2015,"Wyandot","cocaine",-1.32812567889327,0.0202666666666667
2016,"Adams","cocaine",-1.55081412679804,0.0100666666666667
2016,"Allen","cocaine",-0.76700648372202,0.0539333333333333
2016,"Ashland","cocaine",-1.13272434689094,0.027
2016,"Ashtabula","cocaine",-0.522298469488238,0.1526
2016,"Athens","cocaine",-1.5418932910146,0.011
2016,"Auglaize","cocaine",-0.970923623358481,0.0532
2016,"Belmont","cocaine",-1.32544202023371,0.00946666666666667
2016,"Brown","cocaine",-0.977230663594107,0.0496666666666667
2016,"Butler","cocaine",-0.102791844374774,0.369266666666667
2016,"Carroll","cocaine",-0.943532586903271,0.0608666666666667
2016,"Champaign","cocaine",-1.00761685842176,0.0301333333333333
2016,"Clark","cocaine",-0.279813940189742,0.214266666666667
2016,"Clermont","cocaine",-0.0531943608815925,0.457333333333333
2016,"Clinton","cocaine",-1.35932445693452,0.0134
2016,"Columbiana","cocaine",-0.837930278955379,0.0484
2016,"Coshocton","cocaine",-0.882655527781137,0.0717333333333333
2016,"Crawford","cocaine",-0.582667115980881,0.152866666666667
2016,"Cuyahoga","cocaine",-0.0363454089897233,0.4036
2016,"Darke","cocaine",-0.204105613756524,0.347533333333333
2016,"Defiance","cocaine",-1.36239239525297,0.0163333333333333
2016,"Delaware","cocaine",-0.965782413707166,0.0300666666666667
2016,"Erie","cocaine",-0.0536890643834275,0.458466666666667
2016,"Fairfield","cocaine",-1.5216310260373,0.0062
2016,"Fayette","cocaine",-0.94368348896091,0.0490666666666667
2016,"Franklin","cocaine",-0.21721675270231,0.121133333333333
2016,"Fulton","cocaine",-1.00176816177969,0.0518
2016,"Gallia","cocaine",-1.23600458229554,0.0226
2016,"Geauga","cocaine",-0.824444842791083,0.0644
2016,"Greene","cocaine",-0.881315140121678,0.0283333333333333
2016,"Guernsey","cocaine",-0.971647796074179,0.0528666666666667
2016,"Hamilton","cocaine",0.170474676490954,0.795066666666667
2016,"Hancock","cocaine",-0.495288483047377,0.181666666666667
2016,"Hardin","cocaine",-0.971659306014537,0.0543333333333333
2016,"Harrison","cocaine",-1.0231069522978,0.0542
2016,"Henry","cocaine",-1.16997774958151,0.0302
2016,"Highland","cocaine",-1.29217864834704,0.0192
2016,"Hocking","cocaine",-1.27224506909564,0.0242666666666667
2016,"Holmes","cocaine",-1.88729850829556,0.00253333333333333
2016,"Huron","cocaine",-1.12010767965322,0.0256
2016,"Jackson","cocaine",-1.4319009255763,0.0107333333333333
2016,"Jefferson","cocaine",-0.97682618580713,0.0218
2016,"Knox","cocaine",-0.72778785217827,0.1014
2016,"Lake","cocaine",-0.234434246196958,0.2968
2016,"Lawrence","cocaine",-0.637650425712325,0.137466666666667
2016,"Licking","cocaine",-1.78983728551405,0.0014
2016,"Logan","cocaine",-0.300831318796842,0.2824
2016,"Lorain","cocaine",-0.132545788291549,0.327866666666667
2016,"Lucas","cocaine",-0.23514589282111,0.2202
2016,"Madison","cocaine",-0.444464291950309,0.2048
2016,"Mahoning","cocaine",-0.336919938683283,0.1458
2016,"Marion","cocaine",0.0273805777023258,0.521866666666667
2016,"Medina","cocaine",-0.804552992471137,0.0562666666666667
2016,"Meigs","cocaine",-0.486267099658134,0.213733333333333
