"year","county","log_smr_median","race","substance"
2020,"Geauga",1.05670436669466,"White","cocaine"
2020,"Greene",0.985189132123811,"White","cocaine"
2020,"Guernsey",0.489026377656675,"White","cocaine"
2020,"Hamilton",2.06986597177053,"White","cocaine"
2020,"Hancock",0.176776237982234,"White","cocaine"
2020,"Hardin",0.314320992271322,"White","cocaine"
2020,"Harrison",0.988150569951361,"White","cocaine"
2020,"Henry",1.18625685633215,"White","cocaine"
2020,"Highland",1.03360603301182,"White","cocaine"
2020,"Hocking",0.761368296586521,"White","cocaine"
2020,"Holmes",-0.246447839434081,"White","cocaine"
2020,"Huron",1.2684819129985,"White","cocaine"
2020,"Jackson",0.73134552263201,"White","cocaine"
2020,"Jefferson",2.57106248044117,"White","cocaine"
2020,"Knox",1.04535666647253,"White","cocaine"
2020,"Lake",1.58083071258459,"White","cocaine"
2020,"Lawrence",1.25016835187831,"White","cocaine"
2020,"Licking",0.450650644417208,"White","cocaine"
2020,"Logan",1.10274982463806,"White","cocaine"
2020,"Lorain",2.02988987287066,"White","cocaine"
2020,"Lucas",2.13959572640744,"White","cocaine"
2020,"Madison",0.97926220436076,"White","cocaine"
2020,"Mahoning",2.45924020907332,"White","cocaine"
2020,"Marion",1.69245902837822,"White","cocaine"
2020,"Medina",0.643105569358073,"White","cocaine"
2020,"Meigs",0.790346393932894,"White","cocaine"
2020,"Mercer",-0.521027359971345,"White","cocaine"
2020,"Miami",0.901852720662152,"White","cocaine"
2020,"Monroe",0.14284634653231,"White","cocaine"
2020,"Montgomery",1.9900896749474,"White","cocaine"
2020,"Morgan",0.0749508272950391,"White","cocaine"
2020,"Morrow",1.68307567542597,"White","cocaine"
2020,"Muskingum",1.65607151546339,"White","cocaine"
2020,"Noble",0.649512540092083,"White","cocaine"
2020,"Ottawa",0.348682650011535,"White","cocaine"
2020,"Paulding",-0.277637412422231,"White","cocaine"
2020,"Perry",0.214293825169005,"White","cocaine"
2020,"Pickaway",1.87387211230035,"White","cocaine"
2020,"Pike",0.68150060098458,"White","cocaine"
2020,"Portage",0.922650336926336,"White","cocaine"
2020,"Preble",1.00834834936108,"White","cocaine"
2020,"Putnam",0.370664000361361,"White","cocaine"
2020,"Richland",2.11902290722746,"White","cocaine"
2020,"Ross",2.24497876555609,"White","cocaine"
2020,"Sandusky",0.643428363998963,"White","cocaine"
2020,"Scioto",1.79248168578633,"White","cocaine"
2020,"Seneca",0.874928115190414,"White","cocaine"
2020,"Shelby",0.869044406275266,"White","cocaine"
2020,"Stark",1.64927160267314,"White","cocaine"
2020,"Summit",1.09290825972565,"White","cocaine"
2020,"Trumbull",2.42287938604737,"White","cocaine"
2020,"Tuscarawas",0.53925714381989,"White","cocaine"
2020,"Union",1.17228559049148,"White","cocaine"
2020,"Van Wert",0.012792580330074,"White","cocaine"
2020,"Vinton",1.12379388527721,"White","cocaine"
2020,"Warren",0.765086337625344,"White","cocaine"
2020,"Washington",0.699636704469684,"White","cocaine"
2020,"Wayne",-0.154706367644398,"White","cocaine"
2020,"Williams",-0.0386574257437219,"White","cocaine"
2020,"Wood",0.45662446724011,"White","cocaine"
2020,"Wyandot",0.255631543187711,"White","cocaine"
2010,"Adams",0.286600984833611,"Black","cocaine"
2010,"Allen",0.164685136013122,"Black","cocaine"
2010,"Ashland",0.316522517222142,"Black","cocaine"
2010,"Ashtabula",0.442316494477486,"Black","cocaine"
2010,"Athens",0.233257017715678,"Black","cocaine"
2010,"Auglaize",0.358690381018669,"Black","cocaine"
2010,"Belmont",0.256408633931582,"Black","cocaine"
2010,"Brown",0.388288285082078,"Black","cocaine"
2010,"Butler",0.564523406156484,"Black","cocaine"
2010,"Carroll",0.418628385431719,"Black","cocaine"
2010,"Champaign",0.505821738676375,"Black","cocaine"
2010,"Clark",0.725029398605792,"Black","cocaine"
2010,"Clermont",0.54251520928548,"Black","cocaine"
2010,"Clinton",0.442000236954506,"Black","cocaine"
2010,"Columbiana",0.486399244403,"Black","cocaine"
2010,"Coshocton",0.301091654679138,"Black","cocaine"
2010,"Crawford",0.256517451194216,"Black","cocaine"
2010,"Cuyahoga",1.05276864295968,"Black","cocaine"
2010,"Darke",0.42593552240468,"Black","cocaine"
2010,"Defiance",0.0897737444114757,"Black","cocaine"
2010,"Delaware",0.347844722412144,"Black","cocaine"
2010,"Erie",0.177463724927945,"Black","cocaine"
2010,"Fairfield",0.29493764362209,"Black","cocaine"
2010,"Fayette",0.457597601872129,"Black","cocaine"
2010,"Franklin",1.18800575199715,"Black","cocaine"
2010,"Fulton",0.0495661160949776,"Black","cocaine"
2010,"Gallia",0.418200452339522,"Black","cocaine"
2010,"Geauga",0.567103541019065,"Black","cocaine"
2010,"Greene",0.369959240879018,"Black","cocaine"
2010,"Guernsey",0.30881931467941,"Black","cocaine"
2010,"Hamilton",0.870966212453113,"Black","cocaine"
2010,"Hancock",0.298263738426963,"Black","cocaine"
2010,"Hardin",0.260703081070424,"Black","cocaine"
2010,"Harrison",0.326209035784807,"Black","cocaine"
2010,"Henry",0.0800279270382944,"Black","cocaine"
2010,"Highland",0.339833751085566,"Black","cocaine"
2010,"Hocking",0.357654615186381,"Black","cocaine"
2010,"Holmes",0.282922218274052,"Black","cocaine"
2010,"Huron",0.219668561906469,"Black","cocaine"
2010,"Jackson",0.337267290963209,"Black","cocaine"
2010,"Jefferson",0.469504415500945,"Black","cocaine"
2010,"Knox",0.332433674125677,"Black","cocaine"
2010,"Lake",0.61495989906679,"Black","cocaine"
2010,"Lawrence",0.319004046015497,"Black","cocaine"
2010,"Licking",0.29266414612854,"Black","cocaine"
2010,"Logan",0.365506852663807,"Black","cocaine"
2010,"Lorain",0.418919134837517,"Black","cocaine"
2010,"Lucas",-0.00365331942783602,"Black","cocaine"
2010,"Madison",0.479607690769359,"Black","cocaine"
2010,"Mahoning",0.837104780318888,"Black","cocaine"
2010,"Marion",0.386907714028002,"Black","cocaine"
2010,"Medina",0.402047946867467,"Black","cocaine"
2010,"Meigs",0.274131765020984,"Black","cocaine"
2010,"Mercer",0.187473078057449,"Black","cocaine"
2010,"Miami",0.417933119347643,"Black","cocaine"
2010,"Monroe",0.186062698232331,"Black","cocaine"
2010,"Montgomery",0.357832780374265,"Black","cocaine"
2010,"Morgan",0.185368499468568,"Black","cocaine"
2010,"Morrow",0.362142237203592,"Black","cocaine"
2010,"Muskingum",0.243881084283502,"Black","cocaine"
2010,"Noble",0.213531558621794,"Black","cocaine"
2010,"Ottawa",0.0709424015355474,"Black","cocaine"
2010,"Paulding",0.05831033604249,"Black","cocaine"
2010,"Perry",0.281245109437438,"Black","cocaine"
2010,"Pickaway",0.459107760318273,"Black","cocaine"
2010,"Pike",0.40332848942675,"Black","cocaine"
2010,"Portage",0.535209867627184,"Black","cocaine"
2010,"Preble",0.466467701963879,"Black","cocaine"
2010,"Putnam",0.121078348038838,"Black","cocaine"
2010,"Richland",0.362569482082985,"Black","cocaine"
2010,"Ross",0.479193764519411,"Black","cocaine"
2010,"Sandusky",0.120458302710587,"Black","cocaine"
2010,"Scioto",0.286922823137526,"Black","cocaine"
2010,"Seneca",0.121470791778978,"Black","cocaine"
2010,"Shelby",0.332581370674058,"Black","cocaine"
2010,"Stark",0.443949255748906,"Black","cocaine"
2010,"Summit",0.456063779830409,"Black","cocaine"
2010,"Trumbull",0.533499945188101,"Black","cocaine"
2010,"Tuscarawas",0.37698413158063,"Black","cocaine"
2010,"Union",0.389880604409716,"Black","cocaine"
2010,"Van Wert",0.191142721347009,"Black","cocaine"
2010,"Vinton",0.313957131603082,"Black","cocaine"
2010,"Warren",0.388508006101327,"Black","cocaine"
2010,"Washington",0.170453059032083,"Black","cocaine"
2010,"Wayne",0.368544607927849,"Black","cocaine"
2010,"Williams",0.0180592885017624,"Black","cocaine"
2010,"Wood",0.0769371640000391,"Black","cocaine"
2010,"Wyandot",0.193397911409839,"Black","cocaine"
2011,"Adams",0.578106904381892,"Black","cocaine"
2011,"Allen",0.256481571928331,"Black","cocaine"
2011,"Ashland",0.447659506026882,"Black","cocaine"
2011,"Ashtabula",0.532597217907985,"Black","cocaine"
2011,"Athens",0.346895114063696,"Black","cocaine"
2011,"Auglaize",0.437263061849176,"Black","cocaine"
2011,"Belmont",0.35819464546944,"Black","cocaine"
2011,"Brown",0.75382437598276,"Black","cocaine"
2011,"Butler",1.02461925890008,"Black","cocaine"
2011,"Carroll",0.590881654076634,"Black","cocaine"
2011,"Champaign",0.846367563814522,"Black","cocaine"
2011,"Clark",1.28074066213944,"Black","cocaine"
2011,"Clermont",1.01539786770236,"Black","cocaine"
2011,"Clinton",0.78641012677756,"Black","cocaine"
2011,"Columbiana",0.679096449035566,"Black","cocaine"
2011,"Coshocton",0.398855687650605,"Black","cocaine"
2011,"Crawford",0.375625808011991,"Black","cocaine"
2011,"Cuyahoga",1.30765415875064,"Black","cocaine"
2011,"Darke",0.713684025682782,"Black","cocaine"
2011,"Defiance",0.169278217882512,"Black","cocaine"
2011,"Delaware",0.440377300239339,"Black","cocaine"
2011,"Erie",0.2821277952744,"Black","cocaine"
2011,"Fairfield",0.337501966496739,"Black","cocaine"
2011,"Fayette",0.810410436736419,"Black","cocaine"
2011,"Franklin",1.39717660810909,"Black","cocaine"
2011,"Fulton",0.0975824188243969,"Black","cocaine"
2011,"Gallia",0.659919616772652,"Black","cocaine"
2011,"Geauga",0.719123289643157,"Black","cocaine"
2011,"Greene",0.673125261933387,"Black","cocaine"
2011,"Guernsey",0.431273510410534,"Black","cocaine"
2011,"Hamilton",1.35985718760422,"Black","cocaine"
2011,"Hancock",0.390910732497758,"Black","cocaine"
2011,"Hardin",0.35208916914366,"Black","cocaine"
2011,"Harrison",0.452502544960171,"Black","cocaine"
2011,"Henry",0.141621823649106,"Black","cocaine"
2011,"Highland",0.637621857842361,"Black","cocaine"
2011,"Hocking",0.561639006290807,"Black","cocaine"
2011,"Holmes",0.345609212835863,"Black","cocaine"
2011,"Huron",0.328731619811134,"Black","cocaine"
2011,"Jackson",0.646088849890886,"Black","cocaine"
2011,"Jefferson",0.789912552279886,"Black","cocaine"
2011,"Knox",0.46565226913898,"Black","cocaine"
2011,"Lake",0.77389397415144,"Black","cocaine"
2011,"Lawrence",0.657476187242753,"Black","cocaine"
2011,"Licking",0.337587618146214,"Black","cocaine"
2011,"Logan",0.526298752902769,"Black","cocaine"
2011,"Lorain",0.563439292225693,"Black","cocaine"
2011,"Lucas",0.132156388223797,"Black","cocaine"
2011,"Madison",0.783837923373796,"Black","cocaine"
2011,"Mahoning",1.09757402829882,"Black","cocaine"
2011,"Marion",0.583005052498275,"Black","cocaine"
2011,"Medina",0.560553477609443,"Black","cocaine"
2011,"Meigs",0.472774204699978,"Black","cocaine"
2011,"Mercer",0.273346492604722,"Black","cocaine"
2011,"Miami",0.674562239756714,"Black","cocaine"
2011,"Monroe",0.234740587282662,"Black","cocaine"
2011,"Montgomery",0.744043795658227,"Black","cocaine"
2011,"Morgan",0.210700716727035,"Black","cocaine"
2011,"Morrow",0.500772720940619,"Black","cocaine"
2011,"Muskingum",0.290123241582975,"Black","cocaine"
2011,"Noble",0.269687604271182,"Black","cocaine"
2011,"Ottawa",0.119765725667925,"Black","cocaine"
2011,"Paulding",0.073173307136819,"Black","cocaine"
2011,"Perry",0.355215382209479,"Black","cocaine"
2011,"Pickaway",0.729000272975725,"Black","cocaine"
2011,"Pike",0.802310147690076,"Black","cocaine"
2011,"Portage",0.666498824901144,"Black","cocaine"
2011,"Preble",0.816680678611636,"Black","cocaine"
2011,"Putnam",0.188598132709631,"Black","cocaine"
2011,"Richland",0.623315608799879,"Black","cocaine"
2011,"Ross",0.909538823365801,"Black","cocaine"
2011,"Sandusky",0.178248961747273,"Black","cocaine"
2011,"Scioto",0.611596893767718,"Black","cocaine"
2011,"Seneca",0.154751384326454,"Black","cocaine"
2011,"Shelby",0.517344048561498,"Black","cocaine"
2011,"Stark",0.688375397959613,"Black","cocaine"
2011,"Summit",0.483839963759672,"Black","cocaine"
2011,"Trumbull",0.699615422172926,"Black","cocaine"
2011,"Tuscarawas",0.494334970889543,"Black","cocaine"
2011,"Union",0.506314044466146,"Black","cocaine"
2011,"Van Wert",0.311673071832351,"Black","cocaine"
2011,"Vinton",0.547910129203034,"Black","cocaine"
2011,"Warren",0.689083044909208,"Black","cocaine"
2011,"Washington",0.228606073827452,"Black","cocaine"
2011,"Wayne",0.49106551639581,"Black","cocaine"
2011,"Williams",0.0376002632412638,"Black","cocaine"
2011,"Wood",0.125900336270765,"Black","cocaine"
2011,"Wyandot",0.262377469725568,"Black","cocaine"
2012,"Adams",0.568011621279397,"Black","cocaine"
2012,"Allen",0.616588026737519,"Black","cocaine"
2012,"Ashland",0.648874738987486,"Black","cocaine"
2012,"Ashtabula",0.719364922148848,"Black","cocaine"
2012,"Athens",0.319599099504787,"Black","cocaine"
2012,"Auglaize",0.623625485323683,"Black","cocaine"
2012,"Belmont",0.493098124032805,"Black","cocaine"
2012,"Brown",0.801073203913841,"Black","cocaine"
2012,"Butler",1.18794617956208,"Black","cocaine"
2012,"Carroll",0.781590567670865,"Black","cocaine"
2012,"Champaign",1.13592524813292,"Black","cocaine"
2012,"Clark",1.47516271302316,"Black","cocaine"
2012,"Clermont",1.04512286948961,"Black","cocaine"
2012,"Clinton",0.868692922911718,"Black","cocaine"
2012,"Columbiana",0.894470832246458,"Black","cocaine"
2012,"Coshocton",0.504801742128265,"Black","cocaine"
2012,"Crawford",0.659861264450302,"Black","cocaine"
2012,"Cuyahoga",1.68420389378279,"Black","cocaine"
2012,"Darke",0.984257898024004,"Black","cocaine"
2012,"Defiance",0.607779824876542,"Black","cocaine"
2012,"Delaware",0.612762916901428,"Black","cocaine"
2012,"Erie",0.626081102024126,"Black","cocaine"
2012,"Fairfield",0.318278584591016,"Black","cocaine"
2012,"Fayette",0.928800955464774,"Black","cocaine"
2012,"Franklin",1.28459200054193,"Black","cocaine"
2012,"Fulton",0.57326785711532,"Black","cocaine"
2012,"Gallia",0.684866041026054,"Black","cocaine"
2012,"Geauga",0.921945664842275,"Black","cocaine"
2012,"Greene",0.811156650975441,"Black","cocaine"
2012,"Guernsey",0.551630017637804,"Black","cocaine"
2012,"Hamilton",1.14502178629712,"Black","cocaine"
2012,"Hancock",0.660567279748492,"Black","cocaine"
2012,"Hardin",0.59187050856835,"Black","cocaine"
2012,"Harrison",0.602423289278937,"Black","cocaine"
2012,"Henry",0.578114239695607,"Black","cocaine"
2012,"Highland",0.649927022320194,"Black","cocaine"
2012,"Hocking",0.562963267873674,"Black","cocaine"
2012,"Holmes",0.425990030693135,"Black","cocaine"
2012,"Huron",0.616171991239304,"Black","cocaine"
2012,"Jackson",0.68216551176374,"Black","cocaine"
2012,"Jefferson",1.05060544020614,"Black","cocaine"
2012,"Knox",0.634305967717392,"Black","cocaine"
2012,"Lake",0.92100744761706,"Black","cocaine"
2012,"Lawrence",0.674331007147819,"Black","cocaine"
2012,"Licking",0.3607765757408,"Black","cocaine"
2012,"Logan",0.741404135523958,"Black","cocaine"
2012,"Lorain",1.00809914821213,"Black","cocaine"
2012,"Lucas",0.953252463697369,"Black","cocaine"
2012,"Madison",0.956246215024939,"Black","cocaine"
2012,"Mahoning",1.22652977057811,"Black","cocaine"
2012,"Marion",0.900951837969114,"Black","cocaine"
2012,"Medina",0.785059120595031,"Black","cocaine"
2012,"Meigs",0.511415532644927,"Black","cocaine"
2012,"Mercer",0.45905763091626,"Black","cocaine"
2012,"Miami",0.864062584100231,"Black","cocaine"
2012,"Monroe",0.28371154051788,"Black","cocaine"
2012,"Montgomery",0.827612695858881,"Black","cocaine"
2012,"Morgan",0.188928898815933,"Black","cocaine"
2012,"Morrow",0.706092261619759,"Black","cocaine"
2012,"Muskingum",0.341517715934123,"Black","cocaine"
2012,"Noble",0.314543275817165,"Black","cocaine"
2012,"Ottawa",0.56772248598566,"Black","cocaine"
2012,"Paulding",0.379066049842134,"Black","cocaine"
2012,"Perry",0.316427101735655,"Black","cocaine"
2012,"Pickaway",0.798608170797862,"Black","cocaine"
2012,"Pike",0.788355952508818,"Black","cocaine"
2012,"Portage",0.911270771184535,"Black","cocaine"
2012,"Preble",0.98541972550272,"Black","cocaine"
2012,"Putnam",0.558414359475867,"Black","cocaine"
2012,"Richland",0.873061547827346,"Black","cocaine"
2012,"Ross",1.03579714779733,"Black","cocaine"
2012,"Sandusky",0.554594925934165,"Black","cocaine"
2012,"Scioto",0.599100614950011,"Black","cocaine"
2012,"Seneca",0.45649030442779,"Black","cocaine"
2012,"Shelby",0.680703891313818,"Black","cocaine"
2012,"Stark",0.753691831002305,"Black","cocaine"
2012,"Summit",0.812770932302676,"Black","cocaine"
2012,"Trumbull",0.937657575552753,"Black","cocaine"
2012,"Tuscarawas",0.619168128465527,"Black","cocaine"
2012,"Union",0.650687857981003,"Black","cocaine"
2012,"Van Wert",0.578931408973669,"Black","cocaine"
2012,"Vinton",0.585352575697788,"Black","cocaine"
2012,"Warren",0.732711139479074,"Black","cocaine"
2012,"Washington",0.248136001242691,"Black","cocaine"
2012,"Wayne",0.666916228446554,"Black","cocaine"
2012,"Williams",0.447531299545435,"Black","cocaine"
2012,"Wood",0.541173320412212,"Black","cocaine"
2012,"Wyandot",0.51358132696399,"Black","cocaine"
2013,"Adams",0.771759484013997,"Black","cocaine"
2013,"Allen",0.824088965549811,"Black","cocaine"
2013,"Ashland",0.869041238776783,"Black","cocaine"
2013,"Ashtabula",0.812245819383016,"Black","cocaine"
2013,"Athens",0.41861439395938,"Black","cocaine"
2013,"Auglaize",0.720396995353888,"Black","cocaine"
2013,"Belmont",0.760117902817116,"Black","cocaine"
2013,"Brown",1.06423777322561,"Black","cocaine"
2013,"Butler",1.47867262304641,"Black","cocaine"
2013,"Carroll",1.01405116129436,"Black","cocaine"
2013,"Champaign",1.28733682956594,"Black","cocaine"
2013,"Clark",1.52615658648533,"Black","cocaine"
2013,"Clermont",1.21209794942569,"Black","cocaine"
2013,"Clinton",1.13680364864145,"Black","cocaine"
2013,"Columbiana",1.20323611211973,"Black","cocaine"
2013,"Coshocton",0.729339667064161,"Black","cocaine"
2013,"Crawford",0.881500340428867,"Black","cocaine"
2013,"Cuyahoga",1.7230925570114,"Black","cocaine"
2013,"Darke",1.16612492697921,"Black","cocaine"
2013,"Defiance",0.804872975913149,"Black","cocaine"
2013,"Delaware",0.842252841093972,"Black","cocaine"
2013,"Erie",0.741368193680535,"Black","cocaine"
2013,"Fairfield",0.393367279099306,"Black","cocaine"
2013,"Fayette",1.18272553612989,"Black","cocaine"
2013,"Franklin",1.43495344214982,"Black","cocaine"
2013,"Fulton",0.689177902037334,"Black","cocaine"
2013,"Gallia",0.932517302178619,"Black","cocaine"
2013,"Geauga",1.0160726788063,"Black","cocaine"
2013,"Greene",0.929061169837359,"Black","cocaine"
2013,"Guernsey",0.798913368212271,"Black","cocaine"
2013,"Hamilton",1.54725319451787,"Black","cocaine"
2013,"Hancock",0.749337152257671,"Black","cocaine"
2013,"Hardin",0.717422211567801,"Black","cocaine"
2013,"Harrison",0.848962896919653,"Black","cocaine"
2013,"Henry",0.739241290969273,"Black","cocaine"
2013,"Highland",0.857681008309514,"Black","cocaine"
2013,"Hocking",0.691353539466928,"Black","cocaine"
2013,"Holmes",0.584917760650384,"Black","cocaine"
2013,"Huron",0.828847970926427,"Black","cocaine"
2013,"Jackson",0.91999851856981,"Black","cocaine"
2013,"Jefferson",1.30896974550199,"Black","cocaine"
2013,"Knox",0.871308431158639,"Black","cocaine"
2013,"Lake",0.957696523930723,"Black","cocaine"
2013,"Lawrence",0.901981779785279,"Black","cocaine"
2013,"Licking",0.497305356820552,"Black","cocaine"
2013,"Logan",0.91201488263665,"Black","cocaine"
2013,"Lorain",1.38513097508454,"Black","cocaine"
2013,"Lucas",1.14109675680161,"Black","cocaine"
2013,"Madison",1.03900832583246,"Black","cocaine"
2013,"Mahoning",1.59203383382933,"Black","cocaine"
2013,"Marion",1.12903402775992,"Black","cocaine"
2013,"Medina",0.962827640960136,"Black","cocaine"
2013,"Meigs",0.717452871054842,"Black","cocaine"
2013,"Mercer",0.551627513601369,"Black","cocaine"
2013,"Miami",1.03930275995245,"Black","cocaine"
2013,"Monroe",0.39759559315087,"Black","cocaine"
2013,"Montgomery",0.92703238210378,"Black","cocaine"
2013,"Morgan",0.286487314860422,"Black","cocaine"
2013,"Morrow",0.911723539114184,"Black","cocaine"
2013,"Muskingum",0.522094493083709,"Black","cocaine"
2013,"Noble",0.479467072962022,"Black","cocaine"
2013,"Ottawa",0.757749015883485,"Black","cocaine"
2013,"Paulding",0.474057412366259,"Black","cocaine"
2013,"Perry",0.399679959039089,"Black","cocaine"
2013,"Pickaway",0.957529586727024,"Black","cocaine"
2013,"Pike",0.972810147099451,"Black","cocaine"
2013,"Portage",1.19531624215775,"Black","cocaine"
2013,"Preble",1.18862609511778,"Black","cocaine"
2013,"Putnam",0.718477620479107,"Black","cocaine"
2013,"Richland",1.23102574857277,"Black","cocaine"
2013,"Ross",1.25305606861169,"Black","cocaine"
2013,"Sandusky",0.750018493004812,"Black","cocaine"
2013,"Scioto",0.824897018233179,"Black","cocaine"
2013,"Seneca",0.590641688607625,"Black","cocaine"
2013,"Shelby",0.813065323766411,"Black","cocaine"
2013,"Stark",1.0515507425589,"Black","cocaine"
2013,"Summit",0.912571660989839,"Black","cocaine"
2013,"Trumbull",1.28490602673209,"Black","cocaine"
2013,"Tuscarawas",0.859455353703794,"Black","cocaine"
2013,"Union",0.749760571309666,"Black","cocaine"
2013,"Van Wert",0.735512599973167,"Black","cocaine"
2013,"Vinton",0.786573595178763,"Black","cocaine"
2013,"Warren",0.894838786052083,"Black","cocaine"
2013,"Washington",0.382659488922949,"Black","cocaine"
2013,"Wayne",0.8746278558052,"Black","cocaine"
2013,"Williams",0.585789366182382,"Black","cocaine"
2013,"Wood",0.735807880674722,"Black","cocaine"
2013,"Wyandot",0.631960622603985,"Black","cocaine"
2014,"Adams",0.789856909227698,"Black","cocaine"
2014,"Allen",1.0387174630565,"Black","cocaine"
2014,"Ashland",1.07263533265621,"Black","cocaine"
2014,"Ashtabula",0.976891016763185,"Black","cocaine"
2014,"Athens",0.424039452999429,"Black","cocaine"
2014,"Auglaize",0.967461065682629,"Black","cocaine"
2014,"Belmont",0.918943941279603,"Black","cocaine"
2014,"Brown",1.1492985083373,"Black","cocaine"
2014,"Butler",1.78183318624385,"Black","cocaine"
2014,"Carroll",1.10902649483946,"Black","cocaine"
2014,"Champaign",1.60268860033621,"Black","cocaine"
2014,"Clark",1.91647428109536,"Black","cocaine"
2014,"Clermont",1.38062876279765,"Black","cocaine"
2014,"Clinton",1.21452750018582,"Black","cocaine"
2014,"Columbiana",1.33346246833724,"Black","cocaine"
2014,"Coshocton",0.841956066899568,"Black","cocaine"
2014,"Crawford",1.20804581299028,"Black","cocaine"
2014,"Cuyahoga",1.58817132600306,"Black","cocaine"
2014,"Darke",1.46876035453469,"Black","cocaine"
2014,"Defiance",0.998240901194627,"Black","cocaine"
2014,"Delaware",1.00745767980957,"Black","cocaine"
2014,"Erie",1.03156525880039,"Black","cocaine"
2014,"Fairfield",0.398700022237251,"Black","cocaine"
2014,"Fayette",1.44242317418634,"Black","cocaine"
2014,"Franklin",1.46661193514339,"Black","cocaine"
2014,"Fulton",1.03505058129302,"Black","cocaine"
2014,"Gallia",0.983752771820397,"Black","cocaine"
2014,"Geauga",1.13840919280438,"Black","cocaine"
2014,"Greene",1.22343329753831,"Black","cocaine"
2014,"Guernsey",0.89307984725776,"Black","cocaine"
2014,"Hamilton",1.70393624341747,"Black","cocaine"
2014,"Hancock",1.04727596120193,"Black","cocaine"
2014,"Hardin",0.972478038583839,"Black","cocaine"
2014,"Harrison",0.956101758948114,"Black","cocaine"
2014,"Henry",1.08339381447821,"Black","cocaine"
2014,"Highland",0.945657635944135,"Black","cocaine"
2014,"Hocking",0.723554540129125,"Black","cocaine"
2014,"Holmes",0.657901229143713,"Black","cocaine"
2014,"Huron",1.15405483072009,"Black","cocaine"
2014,"Jackson",0.963275970677003,"Black","cocaine"
2014,"Jefferson",1.50274218594619,"Black","cocaine"
2014,"Knox",0.99424725942558,"Black","cocaine"
2014,"Lake",1.06950150876213,"Black","cocaine"
2014,"Lawrence",0.8806784569691,"Black","cocaine"
2014,"Licking",0.537953291257829,"Black","cocaine"
2014,"Logan",1.22199010633085,"Black","cocaine"
2014,"Lorain",1.55716580022344,"Black","cocaine"
2014,"Lucas",1.63721002790167,"Black","cocaine"
2014,"Madison",1.23189180485756,"Black","cocaine"
2014,"Mahoning",1.60655005632901,"Black","cocaine"
2014,"Marion",1.3511685225056,"Black","cocaine"
2014,"Medina",1.18887483394268,"Black","cocaine"
2014,"Meigs",0.802034525734944,"Black","cocaine"
2014,"Mercer",0.809651051597198,"Black","cocaine"
2014,"Miami",1.39155210618218,"Black","cocaine"
2014,"Monroe",0.41282362837572,"Black","cocaine"
2014,"Montgomery",1.17112937878419,"Black","cocaine"
2014,"Morgan",0.286270246499327,"Black","cocaine"
2014,"Morrow",1.15931886570999,"Black","cocaine"
2014,"Muskingum",0.58266188572428,"Black","cocaine"
2014,"Noble",0.524067652665448,"Black","cocaine"
2014,"Ottawa",1.17590374317746,"Black","cocaine"
2014,"Paulding",0.726506256175745,"Black","cocaine"
2014,"Perry",0.38782395691992,"Black","cocaine"
2014,"Pickaway",1.02827747572867,"Black","cocaine"
2014,"Pike",1.02036708054635,"Black","cocaine"
2014,"Portage",1.33820663712428,"Black","cocaine"
2014,"Preble",1.45343778941675,"Black","cocaine"
2014,"Putnam",1.03895733669758,"Black","cocaine"
2014,"Richland",1.54983016117227,"Black","cocaine"
2014,"Ross",1.3643821963318,"Black","cocaine"
2014,"Sandusky",1.14257403958781,"Black","cocaine"
2014,"Scioto",0.85478431847682,"Black","cocaine"
2014,"Seneca",0.904409769910895,"Black","cocaine"
2014,"Shelby",1.10227343481447,"Black","cocaine"
2014,"Stark",1.2610326269325,"Black","cocaine"
2014,"Summit",1.35279452836182,"Black","cocaine"
2014,"Trumbull",1.62027532144945,"Black","cocaine"
2014,"Tuscarawas",0.964256686928801,"Black","cocaine"
2014,"Union",0.953292176973569,"Black","cocaine"
2014,"Van Wert",1.03978520976094,"Black","cocaine"
2014,"Vinton",0.856700796977606,"Black","cocaine"
2014,"Warren",1.08194128761466,"Black","cocaine"
2014,"Washington",0.444290268738602,"Black","cocaine"
2014,"Wayne",1.04107314545836,"Black","cocaine"
2014,"Williams",0.923794363749604,"Black","cocaine"
2014,"Wood",1.11017887401857,"Black","cocaine"
2014,"Wyandot",0.914727017638525,"Black","cocaine"
2015,"Adams",0.899990015245827,"Black","cocaine"
2015,"Allen",1.41914134187771,"Black","cocaine"
2015,"Ashland",1.23225881378812,"Black","cocaine"
2015,"Ashtabula",1.10613478774781,"Black","cocaine"
2015,"Athens",0.542105582397308,"Black","cocaine"
2015,"Auglaize",1.25695240046639,"Black","cocaine"
2015,"Belmont",1.21674423377901,"Black","cocaine"
2015,"Brown",1.2660385681615,"Black","cocaine"
2015,"Butler",2.1504970555834,"Black","cocaine"
2015,"Carroll",1.26849490271773,"Black","cocaine"
2015,"Champaign",1.9757378976237,"Black","cocaine"
2015,"Clark",2.26221587975282,"Black","cocaine"
2015,"Clermont",1.4828987269273,"Black","cocaine"
2015,"Clinton",1.28905722280382,"Black","cocaine"
2015,"Columbiana",1.57970191351636,"Black","cocaine"
2015,"Coshocton",0.960851268993527,"Black","cocaine"
2015,"Crawford",1.45285094454926,"Black","cocaine"
2015,"Cuyahoga",1.69057664282371,"Black","cocaine"
2015,"Darke",1.80250620232727,"Black","cocaine"
2015,"Defiance",1.09980030337799,"Black","cocaine"
