CountyPopCountyName,PopulationYearYear,RacePopRaceDesc,AgeGroupNCHSAgeNCHS,Count,SORT
Hardin,2015,Black,< 1,9,1167
Hardin,2015,White,< 1,347,1168
Hardin,2016,Black,< 1,9,1170
Hardin,2016,White,< 1,335,1171
Hardin,2017,Black,< 1,10,1173
Hardin,2017,White,< 1,370,1174
Hardin,2018,Black,< 1,9,1176
Hardin,2018,White,< 1,377,1177
Hardin,2019,Black,< 1,11,1179
Hardin,2019,White,< 1,376,1180
Hardin,2020,Black,< 1,12,1182
Hardin,2020,White,< 1,346,1183
Harrison,2010,Black,< 1,8,1188
Harrison,2010,White,< 1,181,1189
Harrison,2011,Black,< 1,5,1191
Harrison,2011,White,< 1,146,1192
Harrison,2012,Black,< 1,6,1194
Harrison,2012,White,< 1,155,1195
Harrison,2013,Black,< 1,4,1197
Harrison,2013,White,< 1,154,1198
Harrison,2014,Black,< 1,5,1200
Harrison,2014,White,< 1,155,1201
Harrison,2015,Black,< 1,9,1203
Harrison,2015,White,< 1,163,1204
Harrison,2016,Black,< 1,2,1206
Harrison,2016,White,< 1,133,1207
Harrison,2017,Black,< 1,6,1209
Harrison,2017,White,< 1,149,1210
Harrison,2018,Black,< 1,5,1212
Harrison,2018,White,< 1,148,1213
Harrison,2019,Black,< 1,7,1215
Harrison,2019,White,< 1,128,1216
Harrison,2020,Black,< 1,5,1218
Harrison,2020,White,< 1,129,1219
Henry,2010,Black,< 1,3,1224
Henry,2010,White,< 1,330,1225
Henry,2011,Black,< 1,5,1227
Henry,2011,White,< 1,310,1228
Henry,2012,Black,< 1,4,1230
Henry,2012,White,< 1,328,1231
Henry,2013,Black,< 1,4,1233
Henry,2013,White,< 1,349,1234
Henry,2014,Black,< 1,6,1236
Henry,2014,White,< 1,286,1237
Henry,2015,Black,< 1,7,1239
Henry,2015,White,< 1,302,1240
Henry,2016,Black,< 1,6,1242
Henry,2016,White,< 1,259,1243
Henry,2017,Black,< 1,7,1245
Henry,2017,White,< 1,307,1246
Henry,2018,Black,< 1,5,1248
Henry,2018,White,< 1,300,1249
Henry,2019,Black,< 1,8,1251
Henry,2019,White,< 1,294,1252
Henry,2020,Black,< 1,7,1254
Henry,2020,White,< 1,285,1255
Highland,2010,Black,< 1,15,1260
Highland,2010,White,< 1,530,1261
Highland,2011,Black,< 1,17,1263
Highland,2011,White,< 1,527,1264
Highland,2012,Black,< 1,16,1266
Highland,2012,White,< 1,474,1267
Highland,2013,Black,< 1,17,1269
Highland,2013,White,< 1,518,1270
Highland,2014,Black,< 1,14,1272
Highland,2014,White,< 1,565,1273
Highland,2015,Black,< 1,17,1275
Highland,2015,White,< 1,495,1276
Highland,2016,Black,< 1,12,1278
Highland,2016,White,< 1,537,1279
Highland,2017,Black,< 1,19,1281
Highland,2017,White,< 1,525,1282
Highland,2018,Black,< 1,18,1284
Highland,2018,White,< 1,527,1285
Highland,2019,Black,< 1,21,1287
Highland,2019,White,< 1,534,1288
Highland,2020,Black,< 1,27,1290
Highland,2020,White,< 1,507,1291
Hocking,2010,Black,< 1,8,1296
Hocking,2010,White,< 1,316,1297
Hocking,2011,Black,< 1,4,1299
Hocking,2011,White,< 1,308,1300
Hocking,2012,Black,< 1,7,1302
Hocking,2012,White,< 1,296,1303
Hocking,2013,Black,< 1,5,1305
Hocking,2013,White,< 1,328,1306
Hocking,2014,Black,< 1,4,1308
Hocking,2014,White,< 1,309,1309
Hocking,2015,Black,< 1,5,1311
Hocking,2015,White,< 1,296,1312
Hocking,2016,Black,< 1,8,1314
Hocking,2016,White,< 1,306,1315
Hocking,2017,Black,< 1,4,1317
Hocking,2017,White,< 1,279,1318
Hocking,2018,Black,< 1,8,1320
Hocking,2018,White,< 1,313,1321
Hocking,2019,Black,< 1,7,1323
Hocking,2019,White,< 1,279,1324
Hocking,2020,Black,< 1,8,1326
Hocking,2020,White,< 1,276,1327
Holmes,2010,Black,< 1,4,1332
Holmes,2010,White,< 1,835,1333
Holmes,2011,Black,< 1,2,1335
Holmes,2011,White,< 1,777,1336
Holmes,2012,Black,< 1,3,1338
Holmes,2012,White,< 1,783,1339
Holmes,2013,Black,< 1,2,1341
Holmes,2013,White,< 1,803,1342
Holmes,2014,Black,< 1,5,1344
Holmes,2014,White,< 1,777,1345
Holmes,2015,Black,< 1,2,1347
Holmes,2015,White,< 1,732,1348
Holmes,2016,Black,< 1,4,1350
Holmes,2016,White,< 1,717,1351
Holmes,2017,Black,< 1,4,1353
Holmes,2017,White,< 1,695,1354
Holmes,2018,Black,< 1,2,1356
Holmes,2018,White,< 1,735,1357
Holmes,2019,Black,< 1,6,1359
Holmes,2019,White,< 1,766,1360
Holmes,2020,Black,< 1,11,1362
Holmes,2020,White,< 1,795,1363
Huron,2010,Black,< 1,32,1368
Huron,2010,White,< 1,703,1369
Huron,2011,Black,< 1,30,1371
Huron,2011,White,< 1,693,1372
Huron,2012,Black,< 1,29,1374
Huron,2012,White,< 1,678,1375
Huron,2013,Black,< 1,30,1377
Huron,2013,White,< 1,694,1378
Huron,2014,Black,< 1,23,1380
Huron,2014,White,< 1,717,1381
Huron,2015,Black,< 1,22,1383
Huron,2015,White,< 1,696,1384
Huron,2016,Black,< 1,32,1386
Huron,2016,White,< 1,726,1387
Huron,2017,Black,< 1,25,1389
Huron,2017,White,< 1,724,1390
Huron,2018,Black,< 1,23,1392
Huron,2018,White,< 1,678,1393
Huron,2019,Black,< 1,27,1395
Huron,2019,White,< 1,663,1396
Huron,2020,Black,< 1,28,1398
Huron,2020,White,< 1,647,1399
Jackson,2010,Black,< 1,5,1404
Jackson,2010,White,< 1,425,1405
Jackson,2011,Black,< 1,5,1407
Jackson,2011,White,< 1,384,1408
Jackson,2012,Black,< 1,4,1410
Jackson,2012,White,< 1,382,1411
Jackson,2013,Black,< 1,4,1413
Jackson,2013,White,< 1,464,1414
Jackson,2014,Black,< 1,5,1416
Jackson,2014,White,< 1,426,1417
Jackson,2015,Black,< 1,4,1419
Jackson,2015,White,< 1,402,1420
Jackson,2016,Black,< 1,3,1422
Jackson,2016,White,< 1,440,1423
Jackson,2017,Black,< 1,3,1425
Jackson,2017,White,< 1,374,1426
Jackson,2018,Black,< 1,5,1428
Jackson,2018,White,< 1,434,1429
Jackson,2019,Black,< 1,8,1431
Jackson,2019,White,< 1,363,1432
Jackson,2020,Black,< 1,10,1434
Jackson,2020,White,< 1,362,1435
Jefferson,2010,Black,< 1,71,1440
Jefferson,2010,White,< 1,589,1441
Jefferson,2011,Black,< 1,64,1443
Jefferson,2011,White,< 1,551,1444
Jefferson,2012,Black,< 1,77,1446
Jefferson,2012,White,< 1,579,1447
Jefferson,2013,Black,< 1,84,1449
Jefferson,2013,White,< 1,572,1450
Jefferson,2014,Black,< 1,69,1452
Jefferson,2014,White,< 1,576,1453
Jefferson,2015,Black,< 1,77,1455
Jefferson,2015,White,< 1,622,1456
Jefferson,2016,Black,< 1,78,1458
Jefferson,2016,White,< 1,557,1459
Jefferson,2017,Black,< 1,74,1461
Jefferson,2017,White,< 1,556,1462
Jefferson,2018,Black,< 1,79,1464
Jefferson,2018,White,< 1,575,1465
Jefferson,2019,Black,< 1,83,1467
Jefferson,2019,White,< 1,573,1468
Jefferson,2020,Black,< 1,69,1470
Jefferson,2020,White,< 1,583,1471
Knox,2010,Black,< 1,14,1476
Knox,2010,White,< 1,710,1477
Knox,2011,Black,< 1,9,1479
Knox,2011,White,< 1,648,1480
Knox,2012,Black,< 1,15,1482
Knox,2012,White,< 1,710,1483
Knox,2013,Black,< 1,19,1485
Knox,2013,White,< 1,707,1486
Knox,2014,Black,< 1,12,1488
Knox,2014,White,< 1,681,1489
Knox,2015,Black,< 1,17,1491
Knox,2015,White,< 1,722,1492
Knox,2016,Black,< 1,14,1494
Knox,2016,White,< 1,721,1495
Knox,2017,Black,< 1,12,1497
Knox,2017,White,< 1,711,1498
Knox,2018,Black,< 1,17,1500
Knox,2018,White,< 1,771,1501
Knox,2019,Black,< 1,18,1503
Knox,2019,White,< 1,689,1504
Knox,2020,Black,< 1,21,1506
Knox,2020,White,< 1,709,1507
Lake,2010,Black,< 1,174,1512
Lake,2010,White,< 1,2080,1513
Lake,2011,Black,< 1,181,1515
Lake,2011,White,< 1,2137,1516
Lake,2012,Black,< 1,189,1518
Lake,2012,White,< 1,1963,1519
Lake,2013,Black,< 1,211,1521
Lake,2013,White,< 1,2007,1522
Lake,2014,Black,< 1,178,1524
Lake,2014,White,< 1,2003,1525
Lake,2015,Black,< 1,192,1527
Lake,2015,White,< 1,2031,1528
Lake,2016,Black,< 1,183,1530
Lake,2016,White,< 1,1977,1531
Lake,2017,Black,< 1,191,1533
Lake,2017,White,< 1,1952,1534
Lake,2018,Black,< 1,202,1536
Lake,2018,White,< 1,1920,1537
Lake,2019,Black,< 1,218,1539
Lake,2019,White,< 1,1899,1540
Lake,2020,Black,< 1,213,1542
Lake,2020,White,< 1,1892,1543
Lawrence,2010,Black,< 1,24,1548
Lawrence,2010,White,< 1,653,1549
Lawrence,2011,Black,< 1,34,1551
Lawrence,2011,White,< 1,687,1552
Lawrence,2012,Black,< 1,25,1554
Lawrence,2012,White,< 1,705,1555
Lawrence,2013,Black,< 1,29,1557
Lawrence,2013,White,< 1,645,1558
Lawrence,2014,Black,< 1,28,1560
Lawrence,2014,White,< 1,683,1561
Lawrence,2015,Black,< 1,22,1563
Lawrence,2015,White,< 1,653,1564
Lawrence,2016,Black,< 1,25,1566
Lawrence,2016,White,< 1,673,1567
Lawrence,2017,Black,< 1,20,1569
Lawrence,2017,White,< 1,576,1570
Lawrence,2018,Black,< 1,23,1572
Lawrence,2018,White,< 1,596,1573
Lawrence,2019,Black,< 1,27,1575
Lawrence,2019,White,< 1,572,1576
Lawrence,2020,Black,< 1,29,1578
Lawrence,2020,White,< 1,574,1579
Licking,2010,Black,< 1,117,1584
Licking,2010,White,< 1,1861,1585
Licking,2011,Black,< 1,116,1587
Licking,2011,White,< 1,1797,1588
Licking,2012,Black,< 1,125,1590
Licking,2012,White,< 1,1782,1591
Licking,2013,Black,< 1,126,1593
Licking,2013,White,< 1,1790,1594
Licking,2014,Black,< 1,125,1596
Licking,2014,White,< 1,1790,1597
Licking,2015,Black,< 1,114,1599
Licking,2015,White,< 1,1817,1600
Licking,2016,Black,< 1,134,1602
Licking,2016,White,< 1,1836,1603
Licking,2017,Black,< 1,146,1605
Licking,2017,White,< 1,1748,1606
Licking,2018,Black,< 1,135,1608
Licking,2018,White,< 1,1762,1609
Licking,2019,Black,< 1,143,1611
Licking,2019,White,< 1,1765,1612
Licking,2020,Black,< 1,165,1614
Licking,2020,White,< 1,1715,1615
Logan,2010,Black,< 1,20,1620
Logan,2010,White,< 1,491,1621
Logan,2011,Black,< 1,28,1623
Logan,2011,White,< 1,545,1624
Logan,2012,Black,< 1,21,1626
Logan,2012,White,< 1,485,1627
Logan,2013,Black,< 1,30,1629
Logan,2013,White,< 1,515,1630
Logan,2014,Black,< 1,30,1632
Logan,2014,White,< 1,520,1633
Logan,2015,Black,< 1,28,1635
Logan,2015,White,< 1,513,1636
Logan,2016,Black,< 1,28,1638
Logan,2016,White,< 1,507,1639
Logan,2017,Black,< 1,30,1641
Logan,2017,White,< 1,459,1642
Logan,2018,Black,< 1,29,1644
Logan,2018,White,< 1,526,1645
Logan,2019,Black,< 1,33,1647
Logan,2019,White,< 1,517,1648
Logan,2020,Black,< 1,36,1650
Logan,2020,White,< 1,502,1651
Lorain,2010,Black,< 1,569,1656
Lorain,2010,White,< 1,2706,1657
Lorain,2011,Black,< 1,543,1659
Lorain,2011,White,< 1,2840,1660
Lorain,2012,Black,< 1,566,1662
Lorain,2012,White,< 1,2666,1663
Lorain,2013,Black,< 1,555,1665
Lorain,2013,White,< 1,2728,1666
Lorain,2014,Black,< 1,539,1668
Lorain,2014,White,< 1,2723,1669
Lorain,2015,Black,< 1,590,1671
Lorain,2015,White,< 1,2773,1672
Lorain,2016,Black,< 1,579,1674
Lorain,2016,White,< 1,2625,1675
Lorain,2017,Black,< 1,582,1677
Lorain,2017,White,< 1,2586,1678
Lorain,2018,Black,< 1,555,1680
Lorain,2018,White,< 1,2593,1681
Lorain,2019,Black,< 1,520,1683
Lorain,2019,White,< 1,2554,1684
Lorain,2020,Black,< 1,516,1686
Lorain,2020,White,< 1,2559,1687
Lucas,2010,Black,< 1,1690,1692
Lucas,2010,White,< 1,3989,1693
Lucas,2011,Black,< 1,1643,1695
Lucas,2011,White,< 1,3765,1696
Lucas,2012,Black,< 1,1664,1698
Lucas,2012,White,< 1,3801,1699
Lucas,2013,Black,< 1,1688,1701
Lucas,2013,White,< 1,3756,1702
Lucas,2014,Black,< 1,1778,1704
Lucas,2014,White,< 1,3836,1705
Lucas,2015,Black,< 1,1821,1707
Lucas,2015,White,< 1,3642,1708
Lucas,2016,Black,< 1,1703,1710
Lucas,2016,White,< 1,3697,1711
Lucas,2017,Black,< 1,1702,1713
Lucas,2017,White,< 1,3539,1714
Lucas,2018,Black,< 1,1755,1716
Lucas,2018,White,< 1,3562,1717
Lucas,2019,Black,< 1,1618,1719
Lucas,2019,White,< 1,3494,1720
Lucas,2020,Black,< 1,1525,1722
Lucas,2020,White,< 1,3512,1723
Madison,2010,Black,< 1,19,1728
Madison,2010,White,< 1,435,1729
Madison,2011,Black,< 1,22,1731
Madison,2011,White,< 1,397,1732
Madison,2012,Black,< 1,17,1734
Madison,2012,White,< 1,401,1735
Madison,2013,Black,< 1,16,1737
Madison,2013,White,< 1,375,1738
Madison,2014,Black,< 1,24,1740
Madison,2014,White,< 1,407,1741
Madison,2015,Black,< 1,23,1743
Madison,2015,White,< 1,388,1744
Madison,2016,Black,< 1,16,1746
Madison,2016,White,< 1,380,1747
Madison,2017,Black,< 1,25,1749
Madison,2017,White,< 1,385,1750
Madison,2018,Black,< 1,19,1752
Madison,2018,White,< 1,409,1753
Madison,2019,Black,< 1,23,1755
Madison,2019,White,< 1,402,1756
Madison,2020,Black,< 1,23,1758
Madison,2020,White,< 1,412,1759
Mahoning,2010,Black,< 1,683,1764
Mahoning,2010,White,< 1,1689,1765
Mahoning,2011,Black,< 1,645,1767
Mahoning,2011,White,< 1,1654,1768
Mahoning,2012,Black,< 1,628,1770
Mahoning,2012,White,< 1,1643,1771
Mahoning,2013,Black,< 1,664,1773
Mahoning,2013,White,< 1,1686,1774
Mahoning,2014,Black,< 1,681,1776
Mahoning,2014,White,< 1,1688,1777
Mahoning,2015,Black,< 1,689,1779
Mahoning,2015,White,< 1,1685,1780
Mahoning,2016,Black,< 1,683,1782
Mahoning,2016,White,< 1,1635,1783
Mahoning,2017,Black,< 1,748,1785
Mahoning,2017,White,< 1,1712,1786
Mahoning,2018,Black,< 1,697,1788
Mahoning,2018,White,< 1,1661,1789
Mahoning,2019,Black,< 1,641,1791
Mahoning,2019,White,< 1,1650,1792
Mahoning,2020,Black,< 1,581,1794
Mahoning,2020,White,< 1,1688,1795
Marion,2010,Black,< 1,58,1800
Marion,2010,White,< 1,720,1801
Marion,2011,Black,< 1,66,1803
Marion,2011,White,< 1,729,1804
Marion,2012,Black,< 1,49,1806
Marion,2012,White,< 1,714,1807
Marion,2013,Black,< 1,58,1809
Marion,2013,White,< 1,706,1810
Marion,2014,Black,< 1,74,1812
Marion,2014,White,< 1,652,1813
Marion,2015,Black,< 1,59,1815
Marion,2015,White,< 1,688,1816
Marion,2016,Black,< 1,58,1818
Marion,2016,White,< 1,652,1819
Marion,2017,Black,< 1,44,1821
Marion,2017,White,< 1,690,1822
Marion,2018,Black,< 1,50,1824
Marion,2018,White,< 1,666,1825
Marion,2019,Black,< 1,65,1827
Marion,2019,White,< 1,665,1828
Marion,2020,Black,< 1,57,1830
Marion,2020,White,< 1,645,1831
Medina,2010,Black,< 1,52,1836
Medina,2010,White,< 1,1742,1837
Medina,2011,Black,< 1,54,1839
Medina,2011,White,< 1,1726,1840
Medina,2012,Black,< 1,56,1842
Medina,2012,White,< 1,1662,1843
Medina,2013,Black,< 1,66,1845
Medina,2013,White,< 1,1571,1846
Medina,2014,Black,< 1,71,1848
Medina,2014,White,< 1,1712,1849
Medina,2015,Black,< 1,50,1851
Medina,2015,White,< 1,1714,1852
Medina,2016,Black,< 1,65,1854
Medina,2016,White,< 1,1680,1855
Medina,2017,Black,< 1,56,1857
Medina,2017,White,< 1,1610,1858
Medina,2018,Black,< 1,64,1860
Medina,2018,White,< 1,1634,1861
Medina,2019,Black,< 1,58,1863
Medina,2019,White,< 1,1558,1864
Medina,2020,Black,< 1,59,1866
Medina,2020,White,< 1,1556,1867
Meigs,2010,Black,< 1,3,1872
Meigs,2010,White,< 1,242,1873
Meigs,2011,Black,< 1,5,1875
Meigs,2011,White,< 1,252,1876
Meigs,2012,Black,< 1,3,1878
Meigs,2012,White,< 1,247,1879
Meigs,2013,Black,< 1,3,1881
Meigs,2013,White,< 1,261,1882
Meigs,2014,Black,< 1,4,1884
Meigs,2014,White,< 1,250,1885
Meigs,2015,Black,< 1,3,1887
Meigs,2015,White,< 1,208,1888
Meigs,2016,Black,< 1,3,1890
Meigs,2016,White,< 1,239,1891
Meigs,2017,Black,< 1,4,1893
Meigs,2017,White,< 1,237,1894
Meigs,2018,Black,< 1,2,1896
Meigs,2018,White,< 1,254,1897
Meigs,2019,Black,< 1,5,1899
Meigs,2019,White,< 1,201,1900
Meigs,2020,Black,< 1,5,1902
Meigs,2020,White,< 1,194,1903
Mercer,2010,Black,< 1,9,1908
Mercer,2010,White,< 1,566,1909
Mercer,2011,Black,< 1,8,1911
Mercer,2011,White,< 1,504,1912
Mercer,2012,Black,< 1,3,1914
Mercer,2012,White,< 1,512,1915
Mercer,2013,Black,< 1,7,1917
Mercer,2013,White,< 1,547,1918
Mercer,2014,Black,< 1,5,1920
Mercer,2014,White,< 1,550,1921
Mercer,2015,Black,< 1,9,1923
Mercer,2015,White,< 1,558,1924
Mercer,2016,Black,< 1,8,1926
Mercer,2016,White,< 1,601,1927
Mercer,2017,Black,< 1,7,1929
Mercer,2017,White,< 1,547,1930
Mercer,2018,Black,< 1,9,1932
Mercer,2018,White,< 1,633,1933
Mercer,2019,Black,< 1,12,1935
Mercer,2019,White,< 1,599,1936
Mercer,2020,Black,< 1,12,1938
Mercer,2020,White,< 1,604,1939
Miami,2010,Black,< 1,47,1944
Miami,2010,White,< 1,1119,1945
Miami,2011,Black,< 1,66,1947
Miami,2011,White,< 1,1046,1948
Miami,2012,Black,< 1,58,1950
Miami,2012,White,< 1,1089,1951
Miami,2013,Black,< 1,45,1953
Miami,2013,White,< 1,1030,1954
Miami,2014,Black,< 1,67,1956
Miami,2014,White,< 1,1112,1957
Miami,2015,Black,< 1,58,1959
Miami,2015,White,< 1,1135,1960
Miami,2016,Black,< 1,73,1962
Miami,2016,White,< 1,1092,1963
Miami,2017,Black,< 1,67,1965
Miami,2017,White,< 1,1093,1966
Miami,2018,Black,< 1,83,1968
Miami,2018,White,< 1,1100,1969
Miami,2019,Black,< 1,67,1971
Miami,2019,White,< 1,1066,1972
Miami,2020,Black,< 1,74,1974
Miami,2020,White,< 1,1083,1975
Monroe,2010,Black,< 1,3,1980
Monroe,2010,White,< 1,147,1981
Monroe,2011,Black,< 1,3,1983
Monroe,2011,White,< 1,177,1984
Monroe,2012,Black,< 1,2,1986
Monroe,2012,White,< 1,135,1987
Monroe,2013,Black,< 1,0,1989
Monroe,2013,White,< 1,151,1990
Monroe,2014,Black,< 1,0,1992
Monroe,2014,White,< 1,152,1993
Monroe,2015,Black,< 1,3,1995
Monroe,2015,White,< 1,159,1996
Monroe,2016,Black,< 1,0,1998
Monroe,2016,White,< 1,132,1999
Monroe,2017,Black,< 1,2,2001
Monroe,2017,White,< 1,113,2002
Monroe,2018,Black,< 1,2,2004
Monroe,2018,White,< 1,112,2005
Monroe,2019,Black,< 1,2,2007
Monroe,2019,White,< 1,131,2008
Monroe,2020,Black,< 1,4,2010
Monroe,2020,White,< 1,123,2011
Montgomery,2010,Black,< 1,1996,2016
Montgomery,2010,White,< 1,4550,2017
Montgomery,2011,Black,< 1,1889,2019
Montgomery,2011,White,< 1,4407,2020
Montgomery,2012,Black,< 1,1916,2022
Montgomery,2012,White,< 1,4580,2023
Montgomery,2013,Black,< 1,1865,2025
Montgomery,2013,White,< 1,4579,2026
Montgomery,2014,Black,< 1,1880,2028
Montgomery,2014,White,< 1,4483,2029
Montgomery,2015,Black,< 1,1887,2031
Montgomery,2015,White,< 1,4517,2032
Montgomery,2016,Black,< 1,1916,2034
Montgomery,2016,White,< 1,4490,2035
Montgomery,2017,Black,< 1,1954,2037
Montgomery,2017,White,< 1,4365,2038
Montgomery,2018,Black,< 1,2031,2040
Montgomery,2018,White,< 1,4295,2041
Montgomery,2019,Black,< 1,1947,2043
Montgomery,2019,White,< 1,4213,2044
Montgomery,2020,Black,< 1,1850,2046
Montgomery,2020,White,< 1,4244,2047
Morgan,2010,Black,< 1,10,2052
Morgan,2010,White,< 1,157,2053
Morgan,2011,Black,< 1,7,2055
Morgan,2011,White,< 1,142,2056
Morgan,2012,Black,< 1,6,2058
Morgan,2012,White,< 1,130,2059
Morgan,2013,Black,< 1,10,2061
Morgan,2013,White,< 1,127,2062
Morgan,2014,Black,< 1,9,2064
Morgan,2014,White,< 1,125,2065
Morgan,2015,Black,< 1,12,2067
Morgan,2015,White,< 1,134,2068
Morgan,2016,Black,< 1,14,2070
Morgan,2016,White,< 1,147,2071
Morgan,2017,Black,< 1,11,2073
Morgan,2017,White,< 1,117,2074
Morgan,2018,Black,< 1,9,2076
Morgan,2018,White,< 1,149,2077
Morgan,2019,Black,< 1,10,2079
Morgan,2019,White,< 1,122,2080
Morgan,2020,Black,< 1,10,2082
Morgan,2020,White,< 1,114,2083
Morrow,2010,Black,< 1,5,2088
Morrow,2010,White,< 1,414,2089
Morrow,2011,Black,< 1,8,2091
Morrow,2011,White,< 1,359,2092
Morrow,2012,Black,< 1,9,2094
Morrow,2012,White,< 1,399,2095
Morrow,2013,Black,< 1,6,2097
Morrow,2013,White,< 1,387,2098
Morrow,2014,Black,< 1,6,2100
Morrow,2014,White,< 1,375,2101
Morrow,2015,Black,< 1,4,2103
Morrow,2015,White,< 1,362,2104
Morrow,2016,Black,< 1,8,2106
Morrow,2016,White,< 1,360,2107
Morrow,2017,Black,< 1,7,2109
Morrow,2017,White,< 1,358,2110
Morrow,2018,Black,< 1,9,2112
Morrow,2018,White,< 1,370,2113
Morrow,2019,Black,< 1,6,2115
Morrow,2019,White,< 1,352,2116
Morrow,2020,Black,< 1,10,2118
Morrow,2020,White,< 1,366,2119
Muskingum,2010,Black,< 1,95,2124
Muskingum,2010,White,< 1,941,2125
Muskingum,2011,Black,< 1,79,2127
Muskingum,2011,White,< 1,971,2128
Muskingum,2012,Black,< 1,74,2130
Muskingum,2012,White,< 1,921,2131
Muskingum,2013,Black,< 1,80,2133
Muskingum,2013,White,< 1,934,2134
Muskingum,2014,Black,< 1,68,2136
Muskingum,2014,White,< 1,928,2137
Muskingum,2015,Black,< 1,70,2139
Muskingum,2015,White,< 1,971,2140
Muskingum,2016,Black,< 1,82,2142
Muskingum,2016,White,< 1,895,2143
Muskingum,2017,Black,< 1,75,2145
Muskingum,2017,White,< 1,916,2146
Muskingum,2018,Black,< 1,89,2148
Muskingum,2018,White,< 1,935,2149
Muskingum,2019,Black,< 1,82,2151
Muskingum,2019,White,< 1,894,2152
Muskingum,2020,Black,< 1,89,2154
Muskingum,2020,White,< 1,857,2155
Noble,2010,Black,< 1,1,2160
Noble,2010,White,< 1,143,2161
Noble,2011,Black,< 1,0,2163
Noble,2011,White,< 1,143,2164
Noble,2012,Black,< 1,0,2166
Noble,2012,White,< 1,156,2167
Noble,2013,Black,< 1,0,2169
Noble,2013,White,< 1,137,2170
Noble,2014,Black,< 1,0,2172
Noble,2014,White,< 1,132,2173
Noble,2015,Black,< 1,0,2175
Noble,2015,White,< 1,145,2176
Noble,2016,Black,< 1,2,2178
Noble,2016,White,< 1,143,2179
Noble,2017,Black,< 1,0,2181
Noble,2017,White,< 1,121,2182
Noble,2018,Black,< 1,1,2184
Noble,2018,White,< 1,146,2185
Noble,2019,Black,< 1,2,2187
Noble,2019,White,< 1,137,2188
Noble,2020,Black,< 1,4,2190
Noble,2020,White,< 1,137,2191
NonOH,2010,Black,< 1,0,2196
NonOH,2010,White,< 1,0,2197
NonOH,2011,Black,< 1,0,2199
NonOH,2011,White,< 1,0,2200
NonOH,2012,Black,< 1,0,2202
NonOH,2012,White,< 1,0,2203
NonOH,2013,Black,< 1,0,2205
NonOH,2013,White,< 1,0,2206
NonOH,2014,Black,< 1,0,2208
NonOH,2014,White,< 1,0,2209
NonOH,2015,Black,< 1,0,2211
NonOH,2015,White,< 1,0,2212
NonOH,2016,Black,< 1,0,2214
NonOH,2016,White,< 1,0,2215
NonOH,2017,Black,< 1,0,2217
NonOH,2017,White,< 1,0,2218
NonOH,2018,Black,< 1,0,2220
NonOH,2018,White,< 1,0,2221
NonOH,2019,Black,< 1,0,2223
NonOH,2019,White,< 1,0,2224
NonOH,2020,Black,< 1,0,2226
NonOH,2020,White,< 1,0,2227
Ottawa,2010,Black,< 1,12,2232
Ottawa,2010,White,< 1,339,2233
Ottawa,2011,Black,< 1,10,2235
Ottawa,2011,White,< 1,343,2236
Ottawa,2012,Black,< 1,14,2238
Ottawa,2012,White,< 1,347,2239
Ottawa,2013,Black,< 1,14,2241
Ottawa,2013,White,< 1,307,2242
Ottawa,2014,Black,< 1,14,2244
Ottawa,2014,White,< 1,295,2245
Ottawa,2015,Black,< 1,15,2247
Ottawa,2015,White,< 1,339,2248
Ottawa,2016,Black,< 1,13,2250
Ottawa,2016,White,< 1,348,2251
Ottawa,2017,Black,< 1,10,2253
Ottawa,2017,White,< 1,291,2254
Ottawa,2018,Black,< 1,17,2256
Ottawa,2018,White,< 1,324,2257
Ottawa,2019,Black,< 1,18,2259
Ottawa,2019,White,< 1,288,2260
Ottawa,2020,Black,< 1,11,2262
Ottawa,2020,White,< 1,303,2263
Paulding,2010,Black,< 1,6,2268
Paulding,2010,White,< 1,249,2269
Paulding,2011,Black,< 1,3,2271
Paulding,2011,White,< 1,230,2272
Paulding,2012,Black,< 1,3,2274
Paulding,2012,White,< 1,210,2275
Paulding,2013,Black,< 1,2,2277
Paulding,2013,White,< 1,197,2278
Paulding,2014,Black,< 1,4,2280
Paulding,2014,White,< 1,237,2281
Paulding,2015,Black,< 1,3,2283
Paulding,2015,White,< 1,207,2284
Paulding,2016,Black,< 1,6,2286
Paulding,2016,White,< 1,202,2287
Paulding,2017,Black,< 1,6,2289
Paulding,2017,White,< 1,207,2290
Paulding,2018,Black,< 1,5,2292
Paulding,2018,White,< 1,218,2293
Paulding,2019,Black,< 1,5,2295
Paulding,2019,White,< 1,206,2296
Paulding,2020,Black,< 1,8,2298
Paulding,2020,White,< 1,207,2299
Perry,2010,Black,< 1,8,2304
